Trace-_2_5	9217	32.604000	101.891000	0.011055	0	0
Trace-_2_5	9239	32.625000	102.064000	0.011047	0	0
Trace-_2_5	9249	32.776000	103.837000	0.011227	0	0
Trace-_2_5	9256	32.629000	102.266000	0.011049	0	0
Trace-_2_5	9361	33.270000	103.625000	0.011070	0	0
Trace-_2_5	9509	34.006000	105.915000	0.011138	0	0
Trace-_2_5	9621	34.081000	107.047000	0.011126	0	0
Trace-_2_5	9699	34.619000	107.929000	0.011128	0	0
Trace-_2_5	9749	34.664000	107.669000	0.011044	0	0
Trace-_2_5	9852	35.256000	109.577000	0.011122	0	0
Trace-_2_5	9855	35.272000	109.698000	0.011131	0	0
Trace-_2_5	9952	35.397000	109.831000	0.011036	0	0
Trace-_2_5	9993	35.504000	110.498000	0.011058	0	0
Trace-_2_5	10243	36.584000	113.362000	0.011067	0	0
Trace-_2_5	10262	36.642000	113.333000	0.011044	0	0
Trace-_2_5	10481	37.357000	115.976000	0.011065	0	0
Trace-_2_5	10511	37.325000	116.026000	0.011039	0	0
Trace-_2_5	10916	39.145000	120.976000	0.011082	0	0
Trace-_2_5	11724	43.514000	132.373000	0.011291	0	0
Trace-_2_5	11764	43.125000	131.856000	0.011208	0	0
Trace-_2_5	11843	43.181000	132.522000	0.011190	0	0
Trace-_2_5	11849	43.218000	132.858000	0.011213	0	0
Trace-_2_5	11988	43.732000	133.799000	0.011161	0	0
Trace-_2_5	12212	44.446000	136.148000	0.011149	0	0
Trace-_2_5	12390	45.121000	138.452000	0.011174	0	0
Trace-_2_5	12497	45.587000	139.727000	0.011181	0	0
Trace-_2_5	12516	45.659000	139.182000	0.011120	0	0
Trace-_2_5	12529	45.962000	140.377000	0.011204	0	0
Trace-_2_5	12564	45.635000	140.355000	0.011171	0	0
Trace-_2_5	12583	45.659000	140.268000	0.011147	0	0
Trace-_2_5	12596	45.870000	141.264000	0.011215	0	0
Trace-_2_5	12625	45.746000	140.457000	0.011125	0	0
Trace-_2_5	12711	46.455000	142.258000	0.011192	0	0
Trace-_2_5	12747	46.602000	141.945000	0.011136	0	0
Trace-_2_5	12887	47.166000	144.487000	0.011212	0	0
Trace-_2_5	12892	47.098000	143.681000	0.011145	0	0
Trace-_2_5	12904	47.028000	143.990000	0.011159	0	0
Trace-_2_5	12910	47.121000	143.633000	0.011126	0	0
Trace-_2_5	13027	47.331000	144.694000	0.011107	0	0
Trace-_2_5	13095	47.782000	145.438000	0.011106	0	0
Trace-_2_5	13329	49.614000	151.690000	0.011380	0	0
Trace-_2_5	13609	50.221000	152.539000	0.011209	0	0
Trace-_2_5	13717	50.666000	153.760000	0.011209	0	0
Trace-_2_5	13776	50.721000	154.137000	0.011189	0	0
Trace-_2_5	13856	51.341000	157.106000	0.011338	0	0
Trace-_2_5	13958	51.598000	156.595000	0.011219	0	0
Trace-_2_5	14289	52.422000	159.539000	0.011165	0	0
Trace-_2_5	14547	54.296000	164.223000	0.011289	0	0
Trace-_2_5	14631	53.770000	163.660000	0.011186	0	0
Trace-_2_5	14861	55.033000	166.864000	0.011228	0	0
Trace-_2_5	14878	55.107000	167.361000	0.011249	0	0
Trace-_2_5	15145	56.977000	171.736000	0.011339	0	0
Trace-_2_5	15172	56.698000	170.566000	0.011242	0	0
Trace-_2_5	15184	56.927000	172.621000	0.011369	0	0
Trace-_2_5	15205	56.393000	171.976000	0.011310	0	0
Trace-_2_5	15210	56.553000	172.193000	0.011321	0	0
Trace-_2_5	15235	56.614000	171.880000	0.011282	0	0
Trace-_2_5	15333	56.569000	172.088000	0.011223	0	0
Trace-_2_5	15358	57.140000	174.010000	0.011330	0	0
Trace-_2_5	15532	57.726000	175.857000	0.011322	0	0
Trace-_2_5	15737	59.329000	178.578000	0.011348	0	0
Trace-_2_5	15766	59.321000	179.052000	0.011357	0	0
Trace-_2_5	15795	59.896000	179.695000	0.011377	0	0
Trace-_2_5	15901	59.689000	180.452000	0.011348	0	0
Trace-_2_5	16000	60.179000	181.706000	0.011357	0	0
Trace-_2_5	16074	60.736000	183.101000	0.011391	0	0
Trace-_2_5	16097	60.500000	182.845000	0.011359	0	0
Trace-_2_5	16407	62.057000	186.642000	0.011376	0	0
Trace-_2_5	16452	61.738000	186.692000	0.011348	0	0
Trace-_2_5	16586	62.003000	187.262000	0.011290	0	0
Trace-_2_5	16587	61.856000	187.591000	0.011310	0	0
Trace-_2_5	16700	62.796000	189.499000	0.011347	0	0
Trace-_2_5	16706	62.128000	188.456000	0.011281	0	0
Trace-_2_5	16887	61.785000	189.541000	0.011224	0	0
Trace-_2_5	16895	61.487000	188.549000	0.011160	0	0
Trace-_2_5	17028	62.476000	190.477000	0.011186	0	0
Trace-_2_5	17393	64.043000	194.406000	0.011177	0	0
Trace-_2_5	17561	64.678000	197.789000	0.011263	0	0
Trace-_2_5	17762	65.966000	200.747000	0.011302	0	0
Trace-_2_5	17809	65.396000	199.727000	0.011215	0	0
Trace-_2_5	17898	65.504000	200.520000	0.011203	0	0
Trace-_2_5	18046	66.404000	203.091000	0.011254	0	0
Trace-_2_5	18073	66.495000	203.079000	0.011237	0	0
Trace-_2_5	18182	66.729000	203.825000	0.011210	0	0
Trace-_2_5	18236	66.756000	204.510000	0.011215	0	0
Trace-_2_5	18341	67.522000	205.598000	0.011210	0	0
Trace-_2_5	18361	67.960000	207.297000	0.011290	0	0
Trace-_2_5	18422	68.226000	207.924000	0.011287	0	0
Trace-_2_5	18607	68.732000	208.709000	0.011217	0	0
Trace-_2_5	18833	69.274000	211.817000	0.011247	0	0
Trace-_2_5	18858	69.675000	212.506000	0.011269	0	0
Trace-_2_5	18906	69.946000	213.389000	0.011287	0	0
Trace-_2_5	19093	70.653000	214.323000	0.011225	0	0
Trace-_2_5	19099	70.470000	214.590000	0.011236	0	0
Trace-_2_5	19166	70.812000	215.234000	0.011230	0	0
Trace-_2_5	19339	71.704000	217.428000	0.011243	0	0
Trace-_2_5	19414	72.410000	218.709000	0.011266	0	0
Trace-_2_5	19439	71.822000	218.961000	0.011264	0	0
Trace-_2_5	19479	72.156000	218.551000	0.011220	0	0
Trace-_2_5	19548	72.929000	220.869000	0.011299	0	0
Trace-_2_5	19662	73.163000	221.223000	0.011251	0	0
Trace-_2_5	19703	73.580000	222.441000	0.011290	0	0
Trace-_2_5	19976	74.640000	226.917000	0.011359	0	0
Trace-_2_5	20080	75.455000	226.951000	0.011302	0	0
Trace-_2_5	20086	75.454000	228.158000	0.011359	0	0
Trace-_2_5	20170	76.354000	229.183000	0.011363	0	0
Trace-_2_5	20349	75.813000	229.005000	0.011254	0	0
Trace-_2_5	20441	77.262000	232.278000	0.011363	0	0
