I0822 13:08:05.134782656    9161 server_builder.cc:247]      Synchronous server. Num CQs: 1, Min pollers: 1, Max Pollers: 2147483647, CQ timeout (msec): 1000
[INFO] - Server listening on 127.0.0.1:50051
Trace-_2_5	84	0.343000	1.047000	0.012464	0	0	0	0
Trace-_2_5	86	0.283000	0.942000	0.010953	0	0	0	0
Trace-_2_5	87	0.293000	0.960000	0.011034	0	0	0	0
Trace-_2_5	130	0.489000	1.482000	0.011400	0	0	0	0
Trace-_2_5	130	0.444000	1.463000	0.011254	0	0	0	0
Trace-_2_5	130	0.440000	1.459000	0.011223	0	0	0	0
Trace-_2_5	194	0.685000	2.186000	0.011268	0	0	0	0
Trace-_2_5	195	0.665000	2.148000	0.011015	0	0	0	0
Trace-_2_5	196	0.677000	2.159000	0.011015	0	0	0	0
Trace-_2_5	231	0.836000	2.613000	0.011312	0	0	0	0
Trace-_2_5	232	0.830000	2.605000	0.011228	0	0	0	0
Trace-_2_5	233	0.818000	2.615000	0.011223	0	0	0	0
Trace-_1_5	243	0.868000	2.772000	0.011407	0	0	0	0
Trace-_1_5	243	0.837000	2.693000	0.011082	0	0	0	0
Trace-_1_5	244	0.864000	2.756000	0.011295	0	0	0	0
Trace-_2_5	322	1.387000	3.901000	0.012115	0	0	0	0
Trace-_2_5	323	1.147000	3.618000	0.011201	0	0	0	0
Trace-_2_5	324	1.151000	3.598000	0.011105	0	0	0	0
Trace-_2_5	410	1.478000	4.595000	0.011207	0	0	0	0
Trace-_2_5	410	1.451000	4.578000	0.011166	0	0	0	0
Trace-_2_5	410	1.457000	4.577000	0.011163	0	0	0	0
Trace-_2_5	420	1.517000	4.682000	0.011148	0	0	0	0
Trace-_2_5	421	1.479000	4.702000	0.011169	0	0	0	0
Trace-_2_5	421	1.506000	4.695000	0.011152	0	0	0	0
Trace-_2_5	466	1.712000	5.226000	0.011215	0	0	0	0
Trace-_2_5	467	1.664000	5.211000	0.011158	0	0	0	0
Trace-_2_5	467	1.660000	5.202000	0.011139	0	0	0	0
Trace-_2_5	491	1.787000	5.497000	0.011196	0	0	0	0
Trace-_2_5	493	1.775000	5.515000	0.011187	0	0	0	0
Trace-_2_5	493	1.789000	5.508000	0.011172	0	0	0	0
Trace-_2_5	618	2.590000	7.320000	0.011845	0	0	0	0
Trace-_2_5	619	2.284000	6.968000	0.011257	0	0	0	0
Trace-_2_5	619	2.252000	6.923000	0.011184	0	0	0	0
Trace-_2_5	657	2.415000	7.394000	0.011254	0	0	0	0
Trace-_2_5	658	2.377000	7.383000	0.011220	0	0	0	0
Trace-_2_5	658	2.392000	7.340000	0.011155	0	0	0	0
Trace-_2_5	673	2.519000	7.600000	0.011293	0	0	0	0
Trace-_2_5	675	2.511000	7.618000	0.011286	0	0	0	0
Trace-_2_5	677	2.530000	7.647000	0.011295	0	0	0	0
Trace-_2_5	719	2.718000	8.124000	0.011299	0	0	0	0
Trace-_2_5	720	2.709000	8.142000	0.011308	0	0	0	0
Trace-_2_5	720	2.705000	8.114000	0.011269	0	0	0	0
