[INFO] - Server listening on 0.0.0.0:50051
Trace-_0_4|2	18355	80.913000	0.004408
Trace-_0_4|3	22496	65.302000	0.002903
Trace-_0_5|11	208730	153.438000	0.000735
Trace-_0_5|12	215232	156.138000	0.000725
Trace-_0_5|13	223611	160.490000	0.000718
Trace-_0_5|14	230755	162.734000	0.000705
Trace-_0_5|15	230994	156.697000	0.000678
Trace-_0_5|16	242787	189.157000	0.000779
Trace-_0_5|17	257764	214.640000	0.000833
Trace-_0_5|18	280548	233.014000	0.000831
abort: 2
